Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Region
Argentina,2017,6.039330005645752,9.848709106445312,0.9066991209983826,68.5999984741211,0.8319661617279053,-0.18259991705417633,0.8410524725914001,Latin America and Caribbean
Argentina,2018,5.792796611785889,9.809971809387207,0.8999115824699402,68.80000305175781,0.8458946943283081,-0.20693662762641907,0.8552552461624146,Latin America and Caribbean
Armenia,2007,4.8815155029296875,8.855182647705078,0.7596443295478821,64.9000015258789,0.6054107546806335,-0.23725740611553192,0.8174448609352112,Central and Eastern Europe
Armenia,2008,4.65197229385376,8.93040943145752,0.7094855308532715,65.0,0.4621565639972687,-0.20164208114147186,0.8760992288589478,Central and Eastern Europe
Armenia,2009,4.177581787109375,8.784616470336914,0.6800069212913513,65.0999984741211,0.4414127469062805,-0.19994504749774933,0.8818874955177307,Central and Eastern Europe
Armenia,2010,4.36781120300293,8.810287475585938,0.6603423357009888,65.19999694824219,0.45925670862197876,-0.16207508742809296,0.890629231929779,Central and Eastern Europe
Armenia,2011,4.260491371154785,8.856818199157715,0.7051084637641907,65.36000061035156,0.4645247161388397,-0.2115771323442459,0.8746010065078735,Central and Eastern Europe
Armenia,2012,4.319711685180664,8.924141883850098,0.6764464378356934,65.5199966430664,0.5018637776374817,-0.20153889060020447,0.8925443887710571,Central and Eastern Europe
Armenia,2013,4.277191162109375,8.952596664428711,0.7232600450515747,65.68000030517578,0.5040818452835083,-0.18196271359920502,0.8997967839241028,Central and Eastern Europe
Armenia,2014,4.453083038330078,8.983579635620117,0.7387635111808777,65.83999633789062,0.5064871311187744,-0.2050980180501938,0.9203904867172241,Central and Eastern Europe
Armenia,2015,4.3483195304870605,9.011393547058105,0.7225510478019714,66.0,0.5510266423225403,-0.18938837945461273,0.901462197303772,Central and Eastern Europe
Armenia,2016,4.325471878051758,9.010698318481445,0.7092183232307434,66.30000305175781,0.6109869480133057,-0.1572486311197281,0.9214210510253906,Central and Eastern Europe
Armenia,2017,4.287736415863037,9.081094741821289,0.6979249119758606,66.5999984741211,0.6136970520019531,-0.1339578777551651,0.8646833300590515,Central and Eastern Europe
Armenia,2018,5.062448501586914,9.119423866271973,0.8144490122795105,66.9000015258789,0.8076436519622803,-0.14910869300365448,0.6768263578414917,Central and Eastern Europe
Azerbaijan,2007,4.568159580230713,9.491240501403809,0.7532467842102051,62.2599983215332,0.5220463275909424,-0.22574381530284882,0.8709099888801575,Central and Eastern Europe
Azerbaijan,2008,4.8171892166137695,9.572549819946289,0.6842672228813171,62.63999938964844,0.6010432839393616,-0.048682332038879395,0.7151247262954712,Central and Eastern Europe
Azerbaijan,2009,4.57372522354126,9.64172649383545,0.7359703183174133,63.02000045776367,0.4981383979320526,-0.10635058581829071,0.7538497447967529,Central and Eastern Europe
Azerbaijan,2010,4.218610763549805,9.677229881286621,0.6870009899139404,63.400001525878906,0.5010710954666138,-0.14282578229904175,0.8583466410636902,Central and Eastern Europe
Azerbaijan,2011,4.680469512939453,9.6648588180542,0.7251939177513123,63.63999938964844,0.5374842882156372,-0.1252770870923996,0.795119047164917,Central and Eastern Europe
Azerbaijan,2012,4.91077184677124,9.673333168029785,0.7618732452392578,63.880001068115234,0.5988590717315674,-0.16071149706840515,0.7631548047065735,Central and Eastern Europe
Azerbaijan,2013,5.481178283691406,9.716747283935547,0.7696901559829712,64.12000274658203,0.6719569563865662,-0.18864431977272034,0.6988195776939392,Central and Eastern Europe
Azerbaijan,2014,5.251530170440674,9.724067687988281,0.7994333505630493,64.36000061035156,0.732772946357727,-0.22851163148880005,0.6538453102111816,Central and Eastern Europe
Azerbaijan,2015,5.146774768829346,9.723095893859863,0.7857027649879456,64.5999984741211,0.7642894983291626,-0.2181016206741333,0.615552544593811,Central and Eastern Europe
Azerbaijan,2016,5.303894996643066,9.680426597595215,0.777271032333374,64.9000015258789,0.7125731706619263,-0.22437793016433716,0.6067708134651184,Central and Eastern Europe
Azerbaijan,2017,5.152279376983643,9.670762062072754,0.7870393991470337,65.19999694824219,0.7310304641723633,-0.24521587789058685,0.6525390148162842,Central and Eastern Europe
Azerbaijan,2018,5.167995452880859,9.678013801574707,0.7812299132347107,65.5,0.772449254989624,-0.25179529190063477,0.5612062811851501,Central and Eastern Europe
Bangladesh,2007,4.6073222160339355,7.672513008117676,0.5141707062721252,59.439998626708984,0.6045383214950562,0.046518780291080475,0.8061168789863586,Southern Asia
Bangladesh,2008,5.052278518676758,7.719648838043213,0.4665534794330597,59.86000061035156,0.6060121655464172,-0.037609733641147614,0.801819920539856,Southern Asia
Bangladesh,2009,5.082851409912109,7.757848739624023,0.5278135538101196,60.279998779296875,0.6309310793876648,-0.06861869990825653,0.7760039567947388,Southern Asia
Bangladesh,2010,4.858481407165527,7.8008713722229,0.5493984818458557,60.70000076293945,0.6590056419372559,-0.01043620053678751,0.7735304832458496,Southern Asia
Bangladesh,2011,4.985649108886719,7.851992130279541,0.6064590215682983,61.119998931884766,0.8379953503608704,-0.06372737884521484,0.7570026516914368,Southern Asia
Bangladesh,2012,4.7244439125061035,7.903443813323975,0.5817652940750122,61.540000915527344,0.6676822900772095,-0.028887972235679626,0.764894425868988,Southern Asia
Bangladesh,2013,4.660161018371582,7.950067520141602,0.530139684677124,61.959999084472656,0.7415180206298828,-0.010207726620137691,0.7427741885185242,Southern Asia
Bangladesh,2014,4.635564804077148,7.997340679168701,0.5770650506019592,62.380001068115234,0.7355128526687622,-0.09297307580709457,0.7893747091293335,Southern Asia
Bangladesh,2015,4.633473873138428,8.04960823059082,0.6014682650566101,62.79999923706055,0.8147962689399719,-0.06341255456209183,0.7206009030342102,Southern Asia
Bangladesh,2016,4.556140899658203,8.107524871826172,0.6491169333457947,63.29999923706055,0.8747004866600037,-0.08388175815343857,0.6878536343574524,Southern Asia
Bangladesh,2017,4.3097710609436035,8.167346954345703,0.7125527858734131,63.79999923706055,0.8962171673774719,0.016269061714410782,0.6350144743919373,Southern Asia
Bangladesh,2018,4.4992170333862305,8.220746040344238,0.7055560350418091,64.30000305175781,0.9014708399772644,-0.03800833597779274,0.7014212012290955,Southern Asia
Belarus,2007,5.616976261138916,9.513374328613281,0.8575276732444763,61.400001525878906,0.6672995090484619,-0.23169416189193726,0.69484943151474,Central and Eastern Europe
Belarus,2008,5.463332176208496,9.6139554977417,0.9037003517150879,61.70000076293945,0.6399238705635071,-0.22723186016082764,0.6964959502220154,Central and Eastern Europe
Belarus,2009,5.564131259918213,9.618182182312012,0.9077778458595276,62.0,0.679292619228363,-0.21020464599132538,0.6755430698394775,Central and Eastern Europe
Belarus,2010,5.525923252105713,9.694934844970703,0.9180001616477966,62.29999923706055,0.7000644207000732,-0.1700100600719452,0.7061206102371216,Central and Eastern Europe
Belarus,2011,5.225307941436768,9.750726699829102,0.9098877906799316,62.880001068115234,0.6560108661651611,-0.17566178739070892,0.6719386577606201,Central and Eastern Europe
Belarus,2012,5.7490434646606445,9.768808364868164,0.9019615054130554,63.459999084472656,0.6452488303184509,-0.22508487105369568,0.6574302315711975,Central and Eastern Europe
Belarus,2013,5.876466274261475,9.778838157653809,0.9225059747695923,64.04000091552734,0.7234312891960144,-0.18531525135040283,0.6530391573905945,Central and Eastern Europe
Belarus,2014,5.812400817871094,9.795022964477539,0.8802588582038879,64.62000274658203,0.6471845507621765,-0.05613509565591812,0.6815087199211121,Central and Eastern Europe
Belarus,2015,5.718907833099365,9.75438117980957,0.9240726232528687,65.19999694824219,0.6227534413337708,-0.09912075102329254,0.6686781644821167,Central and Eastern Europe
Belarus,2016,5.177899360656738,9.727537155151367,0.926551103591919,65.5,0.6582288146018982,-0.13318756222724915,0.6640551686286926,Central and Eastern Europe
Belarus,2017,5.552915096282959,9.750800132751465,0.9002557992935181,65.80000305175781,0.6209792494773865,-0.12917256355285645,0.6541134119033813,Central and Eastern Europe
Belarus,2018,5.23376989364624,9.778738975524902,0.9045692682266235,66.0999984741211,0.6436023712158203,-0.18186484277248383,0.7184554934501648,Central and Eastern Europe
Bolivia,2007,5.628419399261475,8.511676788330078,0.7961364984512329,59.5,0.7799352407455444,0.006815439090132713,0.8169939517974854,Latin America and Caribbean
Bolivia,2008,5.297872543334961,8.554706573486328,0.7852623462677002,60.0,0.7256197333335876,-0.08571799844503403,0.8014203906059265,Latin America and Caribbean
Bolivia,2009,6.0855793952941895,8.571310043334961,0.8313199281692505,60.5,0.7789385914802551,-0.030178548768162727,0.7626045346260071,Latin America and Caribbean
Bolivia,2010,5.780620098114014,8.595536231994629,0.8071855902671814,61.0,0.7033410668373108,-0.06264061480760574,0.7813425064086914,Latin America and Caribbean
Bolivia,2011,5.778874397277832,8.630255699157715,0.8167828321456909,61.34000015258789,0.7816737294197083,-0.03349851816892624,0.82485431432724,Latin America and Caribbean
Bolivia,2012,6.018894672393799,8.66439437866211,0.7808194160461426,61.68000030517578,0.8623796701431274,-0.009273426607251167,0.8397014141082764,Latin America and Caribbean
Bolivia,2013,5.767428874969482,8.714517593383789,0.8027380704879761,62.02000045776367,0.8459316492080688,-0.061413951218128204,0.8118565678596497,Latin America and Caribbean
Bolivia,2014,5.864798545837402,8.752238273620605,0.8213446140289307,62.36000061035156,0.8810588717460632,0.02315083146095276,0.8318544626235962,Latin America and Caribbean
Bolivia,2015,5.834329128265381,8.784395217895508,0.8287057876586914,62.70000076293945,0.8836250901222229,-0.02429782785475254,0.862373948097229,Latin America and Caribbean
Bolivia,2016,5.769723415374756,8.811049461364746,0.7959587574005127,63.0,0.8817487359046936,-0.04159314185380936,0.852592945098877,Latin America and Caribbean
Bolivia,2017,5.650552749633789,8.837221145629883,0.7786617875099182,63.29999923706055,0.8839049339294434,-0.11527493596076965,0.8192619681358337,Latin America and Caribbean
Bolivia,2018,5.91573429107666,8.860530853271484,0.8271594643592834,63.599998474121094,0.8632468581199646,-0.08756835013628006,0.7860445976257324,Latin America and Caribbean
Brazil,2007,6.320672988891602,9.493141174316406,0.886402428150177,63.779998779296875,0.7766448259353638,-0.02598840370774269,0.728038489818573,Latin America and Caribbean
Brazil,2008,6.69142484664917,9.532628059387207,0.8781075477600098,64.0199966430664,0.7819311022758484,-0.0875181183218956,0.6882727742195129,Latin America and Caribbean
Brazil,2009,7.000831604003906,9.521485328674316,0.9128180742263794,64.26000213623047,0.7667160630226135,-0.06505542993545532,0.7225149869918823,Latin America and Caribbean
Brazil,2010,6.837331295013428,9.584491729736328,0.9055281281471252,64.5,0.8059492707252502,-0.06395261734724045,0.6560360789299011,Latin America and Caribbean
Brazil,2011,7.037816524505615,9.61401081085205,0.9162529110908508,64.76000213623047,0.8336557745933533,-0.0823913961648941,0.6621667146682739,Latin America and Caribbean
Brazil,2012,6.660003662109375,9.623767852783203,0.8903141021728516,65.0199966430664,0.8486063480377197,,0.6225431561470032,Latin America and Caribbean
Brazil,2013,7.14028263092041,9.644256591796875,0.9104217290878296,65.27999877929688,0.7848149538040161,-0.10477868467569351,0.7069541811943054,Latin America and Caribbean
Brazil,2014,6.980998992919922,9.640450477600098,0.8983164429664612,65.54000091552734,0.7138143181800842,-0.1252361536026001,0.7103034257888794,Latin America and Caribbean
Brazil,2015,6.546896934509277,9.595779418945312,0.9066931009292603,65.80000305175781,0.7989352941513062,-0.025475522503256798,0.7713390588760376,Latin America and Caribbean
Brazil,2016,6.374817371368408,9.552306175231934,0.912455141544342,66.0,0.8065715432167053,-0.10995803028345108,0.7810927629470825,Latin America and Caribbean
Brazil,2017,6.3329291343688965,9.554174423217773,0.9046942591667175,66.19999694824219,0.7647925615310669,-0.184547558426857,0.7944573760032654,Latin America and Caribbean
Brazil,2018,6.190921783447266,9.55793285369873,0.8815052509307861,66.4000015258789,0.7506090402603149,-0.1263265162706375,0.7632513046264648,Latin America and Caribbean
Cambodia,2007,4.155971050262451,7.754793167114258,0.6751320958137512,56.099998474121094,0.8186995387077332,0.1148616150021553,0.8785075545310974,Southeastern Asia
Cambodia,2008,4.462163925170898,7.804772853851318,0.6192643046379089,56.900001525878906,0.9141729474067688,0.044640857726335526,0.8883920311927795,Southeastern Asia
Cambodia,2009,4.110625743865967,7.790644645690918,0.8182580471038818,57.70000076293945,0.9372333288192749,0.15172630548477173,0.9647789597511292,Southeastern Asia
Cambodia,2010,4.1410722732543945,7.833174705505371,0.6971638202667236,58.5,0.9401311874389648,0.34896671772003174,0.8957144618034363,Southeastern Asia
Cambodia,2011,4.161225318908691,7.885595798492432,0.7155189514160156,58.880001068115234,0.9274623990058899,0.4174387454986572,0.7753556370735168,Southeastern Asia
Cambodia,2012,3.8987069129943848,7.939874172210693,0.6055285930633545,59.2599983215332,0.9555957913398743,0.24549704790115356,0.8901361227035522,Southeastern Asia
Cambodia,2013,3.674466848373413,7.994361400604248,0.6505895853042603,59.63999938964844,0.9405929446220398,0.1624513864517212,0.8119916319847107,Southeastern Asia
Cambodia,2014,3.883305549621582,8.046971321105957,0.6934341788291931,60.02000045776367,0.937544584274292,0.23783905804157257,0.8425551056861877,Southeastern Asia
Cambodia,2015,4.162164688110352,8.098932266235352,0.7286102771759033,60.400001525878906,0.9563198089599609,0.2083633691072464,0.8251302242279053,Southeastern Asia
Cambodia,2016,4.461259365081787,8.150504112243652,0.7459012269973755,60.79999923706055,0.9578214883804321,0.07423342764377594,0.8404168486595154,Southeastern Asia
Cambodia,2017,4.585842132568359,8.201130867004395,0.7650949358940125,61.20000076293945,0.9637746810913086,0.08599532395601273,0.8210229277610779,Southeastern Asia
Cambodia,2018,5.121837615966797,8.253352165222168,0.7946053743362427,61.599998474121094,0.9583048224449158,0.03378676623106003,,Southeastern Asia
Cameroon,2007,4.349939346313477,7.975161075592041,0.7173941731452942,46.560001373291016,0.6438839435577393,-0.034271832555532455,0.9103497266769409,Sub-Saharan Africa
Cameroon,2008,4.291800498962402,7.982021808624268,0.696715772151947,47.13999938964844,0.58025723695755,-0.07190081477165222,0.9450027942657471,Sub-Saharan Africa
Cameroon,2009,4.741408348083496,7.976353645324707,0.7286939024925232,47.720001220703125,0.698030412197113,-0.019676420837640762,0.9254472851753235,Sub-Saharan Africa
Cameroon,2010,4.554256916046143,7.982699394226074,0.758640706539154,48.29999923706055,0.7922201752662659,-0.0006272324826568365,0.8747186660766602,Sub-Saharan Africa
Cameroon,2011,4.433885097503662,7.995996475219727,0.7379928231239319,48.70000076293945,0.8166937828063965,-0.031873855739831924,0.8696156740188599,Sub-Saharan Africa
Cameroon,2012,4.24463415145874,8.013411521911621,0.7428373098373413,49.099998474121094,0.7660642266273499,-0.03512100130319595,0.8980287909507751,Sub-Saharan Africa
Cameroon,2013,4.271038055419922,8.039212226867676,0.7601943612098694,49.5,0.7940759658813477,-0.03345117345452309,0.8672574162483215,Sub-Saharan Africa
Cameroon,2014,4.24044132232666,8.069768905639648,0.7777770757675171,49.900001525878906,0.7946455478668213,-0.07460996508598328,0.8558497428894043,Sub-Saharan Africa
Cameroon,2015,5.037964820861816,8.098358154296875,0.6463124752044678,50.29999923706055,0.7914285659790039,0.045905765146017075,0.8680490255355835,Sub-Saharan Africa
Cameroon,2016,4.816232204437256,8.115765571594238,0.6592997908592224,51.099998474121094,0.7125070095062256,-0.0068479566834867,0.8794505596160889,Sub-Saharan Africa
Cameroon,2017,5.074051380157471,8.121161460876465,0.6945964097976685,51.900001525878906,0.7669450044631958,-0.03157096356153488,0.8435856103897095,Sub-Saharan Africa
Cameroon,2018,5.25073766708374,8.13347053527832,0.676825225353241,52.70000076293945,0.8163049817085266,0.03250691667199135,0.884441614151001,Sub-Saharan Africa
Canada,2007,7.481752872467041,10.636994361877441,,71.66000366210938,0.9303413033485413,0.24193167686462402,0.4056084156036377,North America
Canada,2008,7.4856038093566895,10.636125564575195,0.9387074112892151,71.83999633789062,0.9263149499893188,0.25404444336891174,0.36958780884742737,North America
Canada,2009,7.487824440002441,10.594738006591797,0.9428445100784302,72.0199966430664,0.9150578379631042,0.2388223558664322,0.4126221239566803,North America
Canada,2010,7.650346279144287,10.613967895507812,0.9537654519081116,72.19999694824219,0.933948814868927,0.2230023592710495,0.41265958547592163,North America
Canada,2011,7.426053524017334,10.63502025604248,0.9216692447662354,72.36000061035156,0.9509252905845642,0.2456478625535965,0.43299153447151184,North America
Canada,2012,7.415144443511963,10.640521049499512,0.948128342628479,72.5199966430664,0.9179611206054688,0.2825717628002167,0.4656018316745758,North America
Canada,2013,7.593793869018555,10.653472900390625,0.9362393617630005,72.68000030517578,0.9160138964653015,0.3081299364566803,0.4062361419200897,North America
Canada,2014,7.304257869720459,10.670794486999512,0.9178363084793091,72.83999633789062,0.9388976097106934,0.2623538374900818,0.44173532724380493,North America
Canada,2015,7.4127726554870605,10.672425270080566,0.9390670657157898,73.0,0.9314689636230469,0.245131716132164,0.42715224623680115,North America
Canada,2016,7.244845867156982,10.674481391906738,0.9243925213813782,73.19999694824219,0.9124239087104797,0.20322276651859283,0.3850904405117035,North America
Canada,2017,7.414868354797363,10.692344665527344,0.9337489604949951,73.4000015258789,0.9451450109481812,0.15501616895198822,0.36203432083129883,North America
Canada,2018,7.175496578216553,10.701248168945312,0.9227187633514404,73.5999984741211,0.9457828998565674,0.09796612709760666,0.37174084782600403,North America
Chad,2007,4.141326904296875,7.462494850158691,0.4789508581161499,43.65999984741211,0.29461178183555603,-0.023905832320451736,0.8736096024513245,Sub-Saharan Africa
Chad,2008,4.632468223571777,7.459868431091309,0.5708348155021667,44.13999938964844,0.5266103744506836,0.050165507942438126,0.9435535669326782,Sub-Saharan Africa
Chad,2009,3.6394450664520264,7.468581676483154,0.6457136273384094,44.619998931884766,0.4013702869415283,0.008891330100595951,0.9311807751655579,Sub-Saharan Africa
Chad,2010,3.742871046066284,7.5627827644348145,0.7337136268615723,45.099998474121094,0.5046125650405884,0.012044690549373627,0.8576640486717224,Sub-Saharan Africa
Chad,2011,4.393482208251953,7.530396938323975,0.8188440203666687,45.41999816894531,0.5402679443359375,0.01780634932219982,0.8763836622238159,Sub-Saharan Africa
Chad,2012,4.032974720001221,7.58216667175293,0.6728664636611938,45.7400016784668,0.5629081130027771,-0.047020427882671356,0.884475827217102,Sub-Saharan Africa
Chad,2013,3.5076630115509033,7.604434967041016,0.7141446471214294,46.060001373291016,0.4882103502750397,-0.05853212997317314,0.8819723725318909,Sub-Saharan Africa
Chad,2014,3.4601829051971436,7.6385111808776855,0.7330667972564697,46.380001068115234,0.5667953491210938,-0.08306525647640228,0.8809340000152588,Sub-Saharan Africa
Chad,2015,4.3226752281188965,7.633902549743652,0.7512522339820862,46.70000076293945,0.4743608832359314,-0.04186957702040672,0.8886393904685974,Sub-Saharan Africa
Chad,2016,4.029350280761719,7.538164138793945,0.6162048578262329,47.20000076293945,0.52522212266922,0.03911672532558441,0.8197888731956482,Sub-Saharan Africa
Chad,2017,4.558937072753906,7.477691173553467,0.6606155633926392,47.70000076293945,0.6148496866226196,-0.004919503815472126,0.7923899292945862,Sub-Saharan Africa
Chad,2018,4.486325263977051,7.472574710845947,0.5772535800933838,48.20000076293945,0.6503545641899109,0.011340086348354816,0.7628793120384216,Sub-Saharan Africa
Chile,2007,5.697929859161377,9.82944107055664,0.8146209716796875,68.72000122070312,0.6619051098823547,0.23567703366279602,0.7226705551147461,Latin America and Caribbean
Chile,2008,5.789438724517822,9.853857040405273,0.8037585616111755,68.77999877929688,0.6402016878128052,0.07550521939992905,0.7406673431396484,Latin America and Caribbean
Chile,2009,6.493686199188232,9.82808780670166,0.8315818309783936,68.83999633789062,0.7466140389442444,0.14091187715530396,0.7342114448547363,Latin America and Caribbean
Chile,2010,6.635655879974365,9.87519359588623,0.8569552302360535,68.9000015258789,0.7863674759864807,0.09933918714523315,0.7018247246742249,Latin America and Caribbean
Chile,2011,6.526334762573242,9.92513656616211,0.8190788626670837,69.04000091552734,0.7007341384887695,0.10296729952096939,0.7527555227279663,Latin America and Caribbean
Chile,2012,6.599128723144531,9.967881202697754,0.8552355766296387,69.18000030517578,0.7336109280586243,0.1863289773464203,0.7821174263954163,Latin America and Caribbean
Chile,2013,6.740153789520264,9.9987211227417,0.8624047040939331,69.31999969482422,0.7368873357772827,0.0758039653301239,0.7411549091339111,Latin America and Caribbean
Chile,2014,6.84423828125,10.007634162902832,0.8615521788597107,69.45999908447266,0.7333263754844666,0.20803765952587128,0.7584977149963379,Latin America and Caribbean
Chile,2015,6.532749652862549,10.022008895874023,0.8271418809890747,69.5999984741211,0.7688814401626587,0.031108619645237923,0.8115113377571106,Latin America and Caribbean
Chile,2016,6.579056262969971,10.026341438293457,0.8413881659507751,69.69999694824219,0.6522897481918335,0.09289976954460144,0.8581249713897705,Latin America and Caribbean
Chile,2017,6.320119380950928,10.033068656921387,0.8798407912254333,69.80000305175781,0.7901164889335632,-0.030261263251304626,0.8359875082969666,Latin America and Caribbean
Chile,2018,6.436220645904541,10.065919876098633,0.8900849223136902,69.9000015258789,0.7885303497314453,-0.07061584293842316,0.8162974119186401,Latin America and Caribbean
China,2007,4.8628621101379395,8.893610000610352,0.8108524084091187,67.05999755859375,,-0.19066989421844482,,Eastern Asia
China,2008,4.84629487991333,8.9806489944458,0.7482873201370239,67.23999786376953,0.8530720472335815,-0.10716847330331802,,Eastern Asia
China,2009,4.4543609619140625,9.065513610839844,0.7980343699455261,67.41999816894531,0.7711432576179504,-0.1754395067691803,,Eastern Asia
China,2010,4.652736663818359,9.161761283874512,0.7677525877952576,67.5999984741211,0.8047935962677002,-0.14857354760169983,,Eastern Asia
China,2011,5.03720760345459,9.248056411743164,0.7871711850166321,67.76000213623047,0.8241623640060425,-0.20189572870731354,,Eastern Asia
China,2012,5.094917297363281,9.31881332397461,0.787818193435669,67.91999816894531,0.808255136013031,-0.20040489733219147,,Eastern Asia
China,2013,5.241090297698975,9.388590812683105,0.7778958678245544,68.08000183105469,0.8047239184379578,-0.1737145483493805,,Eastern Asia
China,2014,5.195619106292725,9.453964233398438,0.8203660249710083,68.23999786376953,,-0.23282675445079803,,Eastern Asia
China,2015,5.303877830505371,9.515608787536621,0.7937337160110474,68.4000015258789,,-0.26058629155158997,,Eastern Asia
China,2016,5.324955940246582,9.575044631958008,0.7417030334472656,68.69999694824219,,-0.2437567114830017,,Eastern Asia
China,2017,5.099061489105225,9.636177062988281,0.7720332145690918,69.0,0.877617597579956,-0.1912248134613037,,Eastern Asia
China,2018,5.131433963775635,9.694375991821289,0.787605345249176,69.30000305175781,0.8953776955604553,-0.174899160861969,,Eastern Asia
Colombia,2007,6.138411521911621,9.24057388305664,0.8937067985534668,65.33999633789062,0.7858659625053406,-0.044508446007966995,0.8597608804702759,Latin America and Caribbean
Colombia,2008,6.168395042419434,9.26362133026123,0.8800668120384216,65.45999908447266,0.7950838208198547,-0.04617781192064285,0.7632239460945129,Latin America and Caribbean
Colombia,2009,6.271604537963867,9.268606185913086,0.8859266042709351,65.58000183105469,0.7571007013320923,-0.059495843946933746,0.8371434807777405,Latin America and Caribbean
Colombia,2010,6.408113479614258,9.296564102172852,0.8929926753044128,65.69999694824219,0.8161211013793945,-0.05395898222923279,0.8145244717597961,Latin America and Caribbean
Colombia,2011,6.463952541351318,9.349796295166016,0.9041473269462585,65.91999816894531,0.8109074234962463,-0.07777465134859085,0.8472685217857361,Latin America and Caribbean
Colombia,2012,6.374879837036133,9.37925910949707,0.9143726229667664,66.13999938964844,0.8278681039810181,-0.013808966614305973,0.8683715462684631,Latin America and Caribbean
Colombia,2013,6.606550693511963,9.41705322265625,0.9007778763771057,66.36000061035156,0.8411731719970703,-0.0751362219452858,0.898202121257782,Latin America and Caribbean
Colombia,2014,6.448789119720459,9.450613975524902,0.9074026346206665,66.58000183105469,0.8011914491653442,-0.09467704594135284,0.8866457343101501,Latin America and Caribbean
Colombia,2015,6.387571811676025,9.471579551696777,0.8899000287055969,66.80000305175781,0.7908979654312134,-0.10479624569416046,0.8428993225097656,Latin America and Caribbean
Colombia,2016,6.233715057373047,9.483036041259766,0.8819003701210022,67.0999984741211,0.8349661231040955,-0.10536117106676102,0.8975538611412048,Latin America and Caribbean
Colombia,2017,6.157341957092285,9.49212646484375,0.9092499613761902,67.4000015258789,0.8375546336174011,-0.16294299066066742,0.8750181198120117,Latin America and Caribbean
Colombia,2018,5.9835124015808105,9.511734008789062,0.8709704279899597,67.69999694824219,0.8507657647132874,-0.15504799783229828,0.8548209071159363,Latin America and Caribbean
Costa Rica,2007,7.432132244110107,9.428125381469727,0.9176782369613647,69.87999725341797,0.9227356910705566,0.1011367216706276,0.8196550011634827,Latin America and Caribbean
Costa Rica,2008,6.850679874420166,9.45992660522461,0.9157590270042419,69.81999969482422,0.9120059609413147,0.09891393035650253,0.8157126307487488,Latin America and Caribbean
Costa Rica,2009,7.614928722381592,9.436995506286621,0.8997816443443298,69.76000213623047,0.8860610723495483,0.06859733909368515,0.7865591049194336,Latin America and Caribbean
Costa Rica,2010,7.271053791046143,9.47270393371582,0.9151412844657898,69.69999694824219,0.8810296058654785,0.050662897527217865,0.7625872492790222,Latin America and Caribbean
Costa Rica,2011,7.228888511657715,9.502802848815918,0.892048180103302,69.9000015258789,0.926105797290802,-0.029892457649111748,0.8365832567214966,Latin America and Caribbean
Costa Rica,2012,7.272250175476074,9.538064002990723,0.9022068977355957,70.0999984741211,0.9289140701293945,0.04883280768990517,0.7943013906478882,Latin America and Caribbean
Costa Rica,2013,7.158000469207764,9.54932975769043,0.9020692706108093,70.30000305175781,0.8978793025016785,0.02101909928023815,0.8128631114959717,Latin America and Caribbean
Costa Rica,2014,7.247086048126221,9.573064804077148,0.9142112135887146,70.5,0.92670738697052,0.012461432255804539,0.7880374789237976,Latin America and Caribbean
Costa Rica,2015,6.854004383087158,9.598225593566895,0.8782729506492615,70.69999694824219,0.9069256782531738,-0.0563390739262104,0.761419415473938,Latin America and Caribbean
Costa Rica,2016,7.135617733001709,9.628722190856934,0.9007012844085693,70.9000015258789,0.8729719519615173,-0.029768211767077446,0.7805620431900024,Latin America and Caribbean
Costa Rica,2017,7.225181579589844,9.650206565856934,0.9216971397399902,71.0999984741211,0.9356184601783752,-0.07317917793989182,0.7423507571220398,Latin America and Caribbean
Costa Rica,2018,7.1410746574401855,9.669425964355469,0.8758724331855774,71.30000305175781,0.9418883323669434,-0.10419601202011108,0.7813017964363098,Latin America and Caribbean
Denmark,2007,7.834233283996582,10.744483947753906,0.9542011022567749,69.91999816894531,0.9320862293243408,0.23531585931777954,0.20600567758083344,Western Europe
Denmark,2008,7.970891952514648,10.733474731445312,0.9539117217063904,70.08000183105469,0.9697883725166321,0.267412930727005,0.2475053071975708,Western Europe
Denmark,2009,7.683358669281006,10.677814483642578,0.938891589641571,70.23999786376953,0.9493355751037598,0.2590485215187073,0.20576976239681244,Western Europe
Denmark,2010,7.770515441894531,10.691909790039062,0.9749770760536194,70.4000015258789,0.9436308145523071,0.23789697885513306,0.17489609122276306,Western Europe
Denmark,2011,7.78823184967041,10.701070785522461,0.9617361426353455,70.62000274658203,0.9347601532936096,0.2929573953151703,0.22004307806491852,Western Europe
Denmark,2012,7.519909381866455,10.699570655822754,0.9514371752738953,70.83999633789062,0.9326279163360596,0.13419172167778015,0.18740761280059814,Western Europe
Denmark,2013,7.588606834411621,10.704691886901855,0.9647079706192017,71.05999755859375,0.920254647731781,0.21020768582820892,0.17004217207431793,Western Europe
Denmark,2014,7.507559299468994,10.71568489074707,0.9563443064689636,71.27999877929688,0.9415722489356995,0.11341865360736847,0.23721833527088165,Western Europe
Denmark,2015,7.514424800872803,10.724559783935547,0.9597012996673584,71.5,0.9414364099502563,0.21795254945755005,0.19101639091968536,Western Europe
Denmark,2016,7.5577826499938965,10.7362060546875,0.9544515013694763,71.80000305175781,0.9482305645942688,0.13453194499015808,0.2098933756351471,Western Europe
